ELF code,Country ELF,Country,Country Global,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
,,Finland,Global,,,,,yhteisalue,Gereltuya automatic collection 20240716
,,Finland,Global,,,,,yhteismetsä,Gereltuya automatic collection 20240716
,,Finland,Global,,,,,osakaskunta,Gereltuya automatic collection 20240716
,,France,Global,,,,,Micro-entreprise,Gereltuya automatic collection 20240716
,,France,Global,,,,,Auto-entrepreneur,Gereltuya automatic collection 20240716
,,France,Global,,,,,Profession libérale,Gereltuya automatic collection 20240716
,,France,Global,,,,,Sociétés d'exercice libéral,Gereltuya automatic collection 20240716
,,France,Global,,,,,EI,Gereltuya automatic collection 20240716
,,France,Global,,,,,FCP,Gereltuya automatic collection 20240716
,,France,Global,,,,,SICAF,Gereltuya automatic collection 20240716
,,France,Global,,,,,SICAV,Gereltuya automatic collection 20240716
,,France,Global,,,,,GIE,Gereltuya automatic collection 20240716
,,France,Global,,,,,Association,Gereltuya automatic collection 20240716
,,France,Global,,,,,Association non-déclarée,Gereltuya automatic collection 20240716
,,France,Global,,,,,Association déclarée,Gereltuya automatic collection 20240716
,,France,Global,,,,,SEP,Gereltuya automatic collection 20240716
,,France,Global,,,,,SPPL,Gereltuya automatic collection 20240716
,,France,Global,,,,,Société en participation avec personne morale,Gereltuya automatic collection 20240716
,,France,Global,,,,,Société en participation entre personnes physiques,Gereltuya automatic collection 20240716
,,France,Global,,,,,SNC,Gereltuya automatic collection 20240716
,,France,Global,,,,,SCS,Gereltuya automatic collection 20240716
,,France,Global,,,,,SCA,Gereltuya automatic collection 20240716
,,France,Global,,,,,SCI,Gereltuya automatic collection 20240716
,,France,Global,,,,,SARL,Gereltuya automatic collection 20240716
,,France,Global,,,,,SàRL,Gereltuya automatic collection 20240716
,,France,Global,,,,,EURL,Gereltuya automatic collection 20240716
,,France,Global,,,,,SA,Gereltuya automatic collection 20240716
,,France,Global,,,,,SCOP,Gereltuya automatic collection 20240716
,,France,Global,,,,,SEM,Gereltuya automatic collection 20240716
,,France,Global,,,,,SAS,Gereltuya automatic collection 20240716
,,France,Global,,,,,SASU,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Einzelunternehmen,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,"e.K., e.Kfm.",Gereltuya automatic collection 20240716
,,Germany,Global,,,,,e.Kfr.,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,GbR,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,BGB-Gesellschaft,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,nicht-eingetragener Verein,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,OHG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,GmbH & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,AG & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,SE & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,GmbH & Co. OHG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Limited & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,PLC & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,ApS & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,LLC & Co. KG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,PartG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,PartGmbBH,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Partenreederei,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,e.V.,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,r.V.,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,wirtschaftlicher Verein,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,KGaA,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,GmbH & Co. KGaA,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,AG & Co. KGaA,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,SE & Co. KGaA,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,GmbH,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,gGmbH,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,UG (haftungsbeschränkt),Gereltuya automatic collection 20240716
,,Germany,Global,,,,,AG,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,e.G.,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Körperschaft des öffentlichen Rechts,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Stiftung,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Stiftung des öffentlichen Rechts,Gereltuya automatic collection 20240716
,,Germany,Global,,,,,Anstalt des öffentlichen Rechts,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,A.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,A.V.E.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,E.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,E.P.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,M.E.P.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,O.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,O.V.E.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,I.K.E.,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,atomikís epicheírisis,Gereltuya automatic collection 20240716
,,Greece,Global,,,,,S.A.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,e.v.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,e.c.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,bt.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,kkt.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,kft.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,kht.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,kv.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,rt.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,Nyrt.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,Zrt.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,szöv.,Gereltuya automatic collection 20240716
,,Hungary,Global,,,,,egyesülés,Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,Ltd. (UK),Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,einstaklingsfyrirtæki,Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,plc (UK),Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,ohf. opinbert hlutafélag,Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,slf. samlagsfélag,Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,svf. samvinnufélag,Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,sf. sameignarfélag,Gereltuya automatic collection 20240716
,,Iceland,Global,,,,,ses. sjálfseignarstofnun,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,Ltd.,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,Teo,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,Company Limited by Guarantee,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,Company Limited by Guarantee,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,PLC,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,CPT,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,Single Member Company,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,Unlimited Company,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,UCITS,Gereltuya automatic collection 20240716
,,Ireland,Global,,,,,DAC,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,Stabilizzatore,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,Artigiano,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,Lavoratore autonomo,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,Libero professionista,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,Imprenditore,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.s.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.n.c.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.a.s.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.p.a.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.a.p.a.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.c.p.a.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.c.a.r.l.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.r.l.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.r.l.s.,Gereltuya automatic collection 20240716
,,Italy,Global,,,,,S.c.r.l.,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,SIA,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,AS or a/s,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,IK or i/k,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,PS,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,KS,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,ĀKF,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,BO,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,VSIA,Gereltuya automatic collection 20240716
,,Latvia,Global,,,,,VAS,Gereltuya automatic collection 20240716
,,Liechtenstein,Global,,,,,AG,Gereltuya automatic collection 20240716
,,Liechtenstein,Global,,,,,GmbH,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,UAB,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,AB,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,VšĮ,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,IĮ,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,Individuali veikla,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,TŪB,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,KŪB,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,MB,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,BĮ,Gereltuya automatic collection 20240716
,,Lithuania,Global,,,,,PP,Gereltuya automatic collection 20240716
,,Luxembourg,Global,,,,,S.A.,Gereltuya automatic collection 20240716
,,Luxembourg,Global,,,,,S.A R.L.,Gereltuya automatic collection 20240716
,,Luxembourg,Global,,,,,SARL-S,Gereltuya automatic collection 20240716
,,Luxembourg,Global,,,,,SCS,Gereltuya automatic collection 20240716
,,Luxembourg,Global,,,,,SCSp,Gereltuya automatic collection 20240716
,,Luxembourg,Global,,,,,SCA,Gereltuya automatic collection 20240716
,,Malta,Global,,,,,Ltd.,Gereltuya automatic collection 20240716
,,Malta,Global,,,,,PLC,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Stichting,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Coöperatie,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Onderlinge waarborgmaatschappij,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Vereniging,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,vve,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Mts,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Eenmanszaak,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,vof,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,cv,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,bv,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,nv,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,v.v.e.,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,Mts.,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,v.o.f.,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,c.v.,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,b.v.,Gereltuya automatic collection 20240716
,,Netherlands,Global,,,,,n.v.,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,ASA,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,AS,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,ANS,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,BA,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,BL,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,DA,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,Enkeltpersonforetak,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,Etat,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,FKF,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,HF,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,IKS,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,KF,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,KS,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,NUF,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,RHF,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,SF,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,Sparebank,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,Stiftelse,Gereltuya automatic collection 20240716
,,Norway,Global,,,,,UB,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,S.A.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,P.S.A.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Sp. z o.o.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,s.c.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,sp.j.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,sp.p.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,sp.k.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,S.K.A.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Spółdzielnia,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,p.p.,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Instytut Badawczy,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Przedsiębiorstwo Zagraniczne,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Towarzystwo Ubezpieczeń Wzajemnych,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Towarzystwo Reasekuracji Wzajemnej,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Spółka wodna,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Związek wałowy,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Spółka dla zagospodarowania wspólnoty gruntowej,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Fundacja rodzinna,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Koło łowieckie,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Koło gospodyń wiejskich,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Uczelnia,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Osoby prawne i jednostki organizacyjne nieposiadające osobowości prawnej utworzone przez kościół lub inną wspólnotę wyznaniową,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Instytut naukowy Polskiej Akademii Nauk,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Partia polityczna,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Fundusz emerytalny,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Fundusz inwestycyjny,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Jednostka doradztwa rolniczego,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Wojewódzki ośrodek ruchu drogowego,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Park narodowy,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Wspólnota mieszkaniowa,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Wspólnota gruntowa,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Publiczna jednostka systemu oświaty,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Stowarzyszenie zwykłe,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Uczniowski klub sportowy,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Samorząd zawodu zaufania publicznego,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Państwowa lub samorządowa instytucja kultury,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Jednostka samorządu terytorialnego,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,"Związek międzygminny, powiatów lub powiatowo-gminny",Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Bank państwowy,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Narodowy Bank Polski,Gereltuya automatic collection 20240716
,,Poland,Global,,,,,Kluby i koła,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,Cooperativa,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,CRL,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,S.A.,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,S.A.,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,S.F.,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,Lda.,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,Unipessoal Lda.,Gereltuya automatic collection 20240716
,,Portugal,Global,,,,,SGPS,Gereltuya automatic collection 20240716
